OpIndex,OpTime(sec)
62640,0.000000090
62641,0.000000220
62642,0.000000171
62643,0.000000150
62644,0.000000100
62645,0.000000121
62646,0.000000160
62647,0.000000090
62648,0.000000141
62649,0.000000110
62650,0.000000140
62651,0.000000091
62652,0.000000140
62653,0.000000140
62654,0.000000101
62655,0.000000170
62656,0.000000100
62657,0.000000131
62658,0.000000160
62659,0.000000120
62660,0.000000201
62661,0.000000140
62662,0.000000120
62663,0.000000140
62664,0.000000150
62665,0.000000141
62666,0.000000120
62667,0.000000100
62668,0.000000131
62669,0.000000120
62670,0.000000080
62671,0.000000160
62672,0.000000090
62673,0.000000100
62674,0.000000120
62675,0.000000211
62676,0.000000140
62677,0.000000100
62678,0.000000100
62679,0.000000130
62680,0.000000100
62681,0.000000121
62682,0.000000140
62683,0.000000130
62684,0.000000141
62685,0.000000140
62686,0.000000120
62687,0.000000090
62688,0.000000120
62689,0.000000110
62690,0.000000131
62691,0.000000120
62692,0.000000130
62693,0.000000091
62694,0.000000120
62695,0.000000130
62696,0.000000090
62697,0.000000230
62698,0.000000120
62699,0.000000171
62700,0.000000100
62701,0.000000090
62702,0.000000151
62703,0.000000120
62704,0.000000090
62705,0.000000101
62706,0.000000110
62707,0.000000100
62708,0.000000130
62709,0.000000130
62710,0.000000140
62711,0.000000110
62712,0.000000140
62713,0.000000080
62714,0.000000140
62715,0.000000111
62716,0.000000110
62717,0.000000140
62718,0.000000121
62719,0.000000090
62720,0.000000090
62721,0.000000151
62722,0.000000140
62723,0.000000160
62724,0.000000121
62725,0.000000120
62726,0.000000160
62727,0.000000131
62728,0.000000130
62729,0.000000120
62730,0.000000141
62731,0.000000120
62732,0.000000130
62733,0.000000121
62734,0.000000120
62735,0.000000090
62736,0.000000101
62737,0.000000280
62738,0.000000131
62739,0.000000140
62740,0.000000140
62741,0.000000080
62742,0.000000090
62743,0.000000130
62744,0.000000100
62745,0.000000121
62746,0.000000130
62747,0.000000140
62748,0.000000151
62749,0.000000080
62750,0.000000130
62751,0.000000131
62752,0.000000130
62753,0.000000120
62754,0.000000121
62755,0.000000130
62756,0.000000120
62757,0.000000151
62758,0.000000090
62759,0.000000140
62760,0.000000151
62761,0.000000150
62762,0.000000130
62763,0.000000111
62764,0.000000170
62765,0.000000211
62766,0.000000090
62767,0.000000100
62768,0.000000151
62769,0.000000110
62770,0.000000130
62771,0.000000120
62772,0.000000170
62773,0.000000230
62774,0.000000140
62775,0.000000140
62776,0.000000130
62777,0.000000140
62778,0.000000090
62779,0.000000130
62780,0.000000090
62781,0.000000130
62782,0.000000130
62783,0.000000101
62784,0.000000110
62785,0.000000261
62786,0.000000140
62787,0.000000080
62788,0.000000140
62789,0.000000140
62790,0.000000100
62791,0.000000130
62792,0.000000140
62793,0.000000130
62794,0.000000130
62795,0.000000150
62796,0.000000090
62797,0.000000130
62798,0.000000090
62799,0.000000130
62800,0.000000140
62801,0.000000080
62802,0.000000110
62803,0.000000090
62804,0.000000101
62805,0.000000130
62806,0.000000090
62807,0.000000151
62808,0.000000140
62809,0.000000110
62810,0.000000080
62811,0.000000131
62812,0.000000100
62813,0.000000140
62814,0.000000091
62815,0.000000130
62816,0.000000130
62817,0.000000131
62818,0.000000100
62819,0.000000090
62820,0.000000111
62821,0.000000090
62822,0.000000100
62823,0.000000261
62824,0.000000120
62825,0.000000090
62826,0.000000100
62827,0.000000110
62828,0.000000110
62829,0.000000110
62830,0.000000161
62831,0.000000130
62832,0.000000080
62833,0.000000101
62834,0.000000100
62835,0.000000090
62836,0.000000131
62837,0.000000090
62838,0.000000120
62839,0.000000090
62840,0.000000071
62841,0.000000120
62842,0.000000120
62843,0.000000121
62844,0.000000120
62845,0.000000110
62846,0.000000070
62847,0.000000231
62848,0.000000110
62849,0.000000131
62850,0.000000100
62851,0.000000110
62852,0.000000120
62853,0.000000240
62854,0.000000130
62855,0.000000121
62856,0.000000110
62857,0.000000100
62858,0.000000101
62859,0.000000120
62860,0.000000110
62861,0.000000151
62862,0.000000140
62863,0.000000130
62864,0.000000131
62865,0.000000110
62866,0.000000100
62867,0.000000100
62868,0.000000120
62869,0.000000110
62870,0.000000120
62871,0.000000101
62872,0.000000100
62873,0.000000130
62874,0.000000121
62875,0.000000280
62876,0.000000100
62877,0.000000120
62878,0.000000090
62879,0.000000100
62880,0.000000111
62881,0.000000100
62882,0.000000150
62883,0.000000131
62884,0.000000090
62885,0.000000120
62886,0.000000111
62887,0.000000120
62888,0.000000100
62889,0.000000130
62890,0.000000080
62891,0.000000120
62892,0.000000090
62893,0.000000131
62894,0.000000110
62895,0.000000110
62896,0.000000131
62897,0.000000220
62898,0.000000110
62899,0.000000091
62900,0.000000150
62901,0.000000090
62902,0.000000101
62903,0.000000120
62904,0.000000120
62905,0.000000101
62906,0.000000130
62907,0.000000110
62908,0.000000110
62909,0.000000090
62910,0.000000090
62911,0.000000090
62912,0.000000141
62913,0.000000120
62914,0.000000100
62915,0.000000120
62916,0.000000130
62917,0.000000120
62918,0.000000110
62919,0.000000240
62920,0.000000120
62921,0.000000141
62922,0.000000130
62923,0.000000120
62924,0.000000091
62925,0.000000140
62926,0.000000110
62927,0.000000091
62928,0.000000130
62929,0.000000110
62930,0.000000120
62931,0.000000110
62932,0.000000130
62933,0.000000110
62934,0.000000121
62935,0.000000110
62936,0.000000140
62937,0.000000081
62938,0.000000110
62939,0.000000261
62940,0.000000160
62941,0.000000120
62942,0.000000131
62943,0.000000100
62944,0.000000100
62945,0.000000110
62946,0.000000110
62947,0.000000130
62948,0.000000110
62949,0.000000121
62950,0.000000120
62951,0.000000110
62952,0.000000101
62953,0.000000110
62954,0.000000130
62955,0.000000121
62956,0.000000110
62957,0.000000120
62958,0.000000080
62959,0.000000120
62960,0.000000070
62961,0.000000130
62962,0.000000131
62963,0.000000160
62964,0.000000120
62965,0.000000131
62966,0.000000100
62967,0.000000130
62968,0.000000091
62969,0.000000110
62970,0.000000130
62971,0.000000121
62972,0.000000120
62973,0.000000110
62974,0.000000110
62975,0.000000180
62976,0.000000090
62977,0.000000111
62978,0.000000110
62979,0.000000110
62980,0.000000121
62981,0.000000120
62982,0.000000150
62983,0.000000091
62984,0.000000100
62985,0.000000110
62986,0.000000261
62987,0.000000090
62988,0.000000110
62989,0.000000131
62990,0.000000090
62991,0.000000100
62992,0.000000131
62993,0.000000110
62994,0.000000120
62995,0.000000090
62996,0.000000100
62997,0.000000110
62998,0.000000150
62999,0.000000111
63000,0.000000120
63001,0.000000110
63002,0.000000121
63003,0.000000090
63004,0.000000120
63005,0.000000111
63006,0.000000110
63007,0.000000120
63008,0.000000120
63009,0.000000110
63010,0.000000120
63011,0.000000100
63012,0.000000091
63013,0.000000120
63014,0.000000110
63015,0.000000121
63016,0.000000140
63017,0.000000090
63018,0.000000110
63019,0.000000130
63020,0.000000130
63021,0.000000181
63022,0.000000120
63023,0.000000080
63024,0.000000110
63025,0.000000130
63026,0.000000120
63027,0.000000221
63028,0.000000120
63029,0.000000140
63030,0.000000121
63031,0.000000120
63032,0.000000120
63033,0.000000090
63034,0.000000130
63035,0.000000100
63036,0.000000110
63037,0.000000200
63038,0.000000110
63039,0.000000100
63040,0.000000110
63041,0.000000110
63042,0.000000100
63043,0.000000091
63044,0.000000090
63045,0.000000250
63046,0.000000100
63047,0.000000090
63048,0.000000140
63049,0.000000101
63050,0.000000110
63051,0.000000110
63052,0.000000101
63053,0.000000100
63054,0.000000170
63055,0.000000100
63056,0.000000230
63057,0.000000170
63058,0.000000111
63059,0.000000160
63060,0.000000110
63061,0.000000111
63062,0.000000090
63063,0.000000110
63064,0.000000111
63065,0.000000090
63066,0.000000100
63067,0.000000080
63068,0.000000141
63069,0.000000110
63070,0.000000090
63071,0.000000090
63072,0.000000130
63073,0.000000090
63074,0.000000130
63075,0.000000100
63076,0.000000080
63077,0.000000110
63078,0.000000091
63079,0.000000080
63080,0.000000130
63081,0.000000160
63082,0.000000370
63083,0.000000221
63084,0.000000401
63085,0.000000300
63086,0.000000131
63087,0.000000120
63088,0.000000070
63089,0.000000131
63090,0.000000130
63091,0.000000170
63092,0.000000101
63093,0.000000120
63094,0.000000120
63095,0.000000121
63096,0.000000150
63097,0.000000130
63098,0.000000121
63099,0.000000190
63100,0.000000120
63101,0.000000111
63102,0.000000100
63103,0.000000110
63104,0.000000090
63105,0.000000110
63106,0.000000200
63107,0.000000101
63108,0.000000150
63109,0.000000090
63110,0.000000121
63111,0.000000130
63112,0.000000100
63113,0.000000110
63114,0.000000090
63115,0.000000130
63116,0.000000110
63117,0.000000121
63118,0.000000130
63119,0.000000080
63120,0.000000111
63121,0.000000130
63122,0.000000110
63123,0.000000100
63124,0.000000120
63125,0.000000220
63126,0.000000121
63127,0.000000100
63128,0.000000100
63129,0.000000130
63130,0.000000150
63131,0.000000130
63132,0.000000131
63133,0.000000130
63134,0.000000110
63135,0.000000110
63136,0.000000090
63137,0.000000100
63138,0.000000120
63139,0.000000111
63140,0.000000130
63141,0.000000120
63142,0.000000121
63143,0.000000100
63144,0.000000130
63145,0.000000121
63146,0.000000110
63147,0.000000180
63148,0.000000111
63149,0.000000120
63150,0.000000110
63151,0.000000131
63152,0.000000130
63153,0.000000130
63154,0.000000101
63155,0.000000090
63156,0.000000100
63157,0.000000100
63158,0.000000121
63159,0.000000120
63160,0.000000110
63161,0.000000091
63162,0.000000130
63163,0.000000100
63164,0.000000120
63165,0.000000090
63166,0.000000080
63167,0.000000090
63168,0.000000121
63169,0.000000100
63170,0.000000110
63171,0.000000110
63172,0.000000090
63173,0.000000100
63174,0.000000120
63175,0.000000121
63176,0.000000080
63177,0.000000110
63178,0.000000120
63179,0.000000100
63180,0.000000110
63181,0.000000130
63182,0.000000110
63183,0.000000090
63184,0.000000110
63185,0.000000161
63186,0.000000130
63187,0.000000110
63188,0.000000121
63189,0.000000100
63190,0.000000100
63191,0.000000080
63192,0.000000120
63193,0.000000090
63194,0.000000080
63195,0.000000131
63196,0.000000090
63197,0.000000090
63198,0.000000090
63199,0.000000121
63200,0.000000120
63201,0.000000090
63202,0.000000081
63203,0.000000110
63204,0.000000130
63205,0.000000120
63206,0.000000120
63207,0.000000120
63208,0.000000120
63209,0.000000100
63210,0.000000110
63211,0.000000110
63212,0.000000181
63213,0.000000110
63214,0.000000110
63215,0.000000131
63216,0.000000120
63217,0.000000120
63218,0.000000111
63219,0.000000110
63220,0.000000120
63221,0.000000101
63222,0.000000120
63223,0.000000210
63224,0.000000111
63225,0.000000150
63226,0.000000120
63227,0.000000121
63228,0.000000090
63229,0.000000110
63230,0.000000121
63231,0.000000120
63232,0.000000100
63233,0.000000120
63234,0.000000170
63235,0.000000110
63236,0.000000100
63237,0.000000110
63238,0.000000120
63239,0.000000140
63240,0.000000130
63241,0.000000100
63242,0.000000090
63243,0.000000151
63244,0.000000210
63245,0.000000120
63246,0.000000100
63247,0.000000090
63248,0.000000090
63249,0.000000081
63250,0.000000160
63251,0.000000220
63252,0.000000090
63253,0.000000180
63254,0.000000090
63255,0.000000191
63256,0.000000090
63257,0.000000100
63258,0.000000171
63259,0.000000090
63260,0.000000090
63261,0.000000171
63262,0.000000160
63263,0.000000151
63264,0.000000130
63265,0.000000210
63266,0.000000091
63267,0.000000150
63268,0.000000110
63269,0.000000161
63270,0.000000100
63271,0.000000110
63272,0.000000080
63273,0.000000150
63274,0.000000140
63275,0.000000201
63276,0.000000090
63277,0.000000110
63278,0.000000271
63279,0.000000110
63280,0.000000080
63281,0.000000100
63282,0.000000140
63283,0.000000090
63284,0.000000081
63285,0.000000280
63286,0.000000080
63287,0.000000110
63288,0.000000110
63289,0.000000080
63290,0.000000161
63291,0.000000150
63292,0.000000130
63293,0.000000131
63294,0.000000160
63295,0.000000140
63296,0.000000110
63297,0.000000200
63298,0.000000161
63299,0.000000160
63300,0.000000150
63301,0.000000111
63302,0.000000090
63303,0.000000150
63304,0.000000111
63305,0.000000100
63306,0.000000150
63307,0.000000151
63308,0.000000130
63309,0.000000110
63310,0.000000131
63311,0.000000130
63312,0.000000220
63313,0.000000150
63314,0.000000160
63315,0.000000161
63316,0.000000130
63317,0.000000130
63318,0.000000141
63319,0.000000150
63320,0.000000110
63321,0.000000221
63322,0.000000120
63323,0.000000100
63324,0.000000100
63325,0.000000130
63326,0.000000090
63327,0.000000151
63328,0.000000220
63329,0.000000151
63330,0.000000130
63331,0.000000100
63332,0.000000151
63333,0.000000120
63334,0.000000140
63335,0.000000080
63336,0.000000140
63337,0.000000080
63338,0.000000110
63339,0.000000131
63340,0.000000130
63341,0.000000130
63342,0.000000151
63343,0.000000130
63344,0.000000140
63345,0.000000140
63346,0.000000110
63347,0.000000120
63348,0.000000170
63349,0.000000120
63350,0.000000131
63351,0.000000130
63352,0.000000170
63353,0.000000111
63354,0.000000120
63355,0.000000250
63356,0.000000160
63357,0.000000150
63358,0.000000131
63359,0.000000110
63360,0.000000170
63361,0.000000101
63362,0.000000110
63363,0.000000200
63364,0.000000131
63365,0.000000140
63366,0.000000100
63367,0.000000141
63368,0.000000150
63369,0.000000150
63370,0.000000211
63371,0.000000100
63372,0.000000141
63373,0.000000120
63374,0.000000100
63375,0.000000140
63376,0.000000140
63377,0.000000100
63378,0.000000100
63379,0.000000101
63380,0.000000110
63381,0.000000090
63382,0.000000101
63383,0.000000090
63384,0.000000080
63385,0.000000170
63386,0.000000160
63387,0.000000150
63388,0.000000111
63389,0.000000120
63390,0.000000160
63391,0.000000141
63392,0.000000140
63393,0.000000150
63394,0.000000201
63395,0.000000090
63396,0.000000150
63397,0.000000150
63398,0.000000130
63399,0.000000141
63400,0.000000100
63401,0.000000080
63402,0.000000180
63403,0.000000140
63404,0.000000110
63405,0.000000140
63406,0.000000090
63407,0.000000100
63408,0.000000150
63409,0.000000151
63410,0.000000120
63411,0.000000120
63412,0.000000141
63413,0.000000150
63414,0.000000130
63415,0.000000130
63416,0.000000140
63417,0.000000141
63418,0.000000130
63419,0.000000130
63420,0.000000131
63421,0.000000100
63422,0.000000140
63423,0.000000090
63424,0.000000100
63425,0.000000110
63426,0.000000090
63427,0.000000211
63428,0.000000110
63429,0.000000140
63430,0.000000090
63431,0.000000110
63432,0.000000100
63433,0.000000091
63434,0.000000110
63435,0.000000120
63436,0.000000090
63437,0.000000120
63438,0.000000140
63439,0.000000130
63440,0.000000150
63441,0.000000100
63442,0.000000140
63443,0.000000120
63444,0.000000110
63445,0.000000130
63446,0.000000150
63447,0.000000100
63448,0.000000130
63449,0.000000120
63450,0.000000120
63451,0.000000120
63452,0.000000121
63453,0.000000110
63454,0.000000120
63455,0.000000101
63456,0.000000120
63457,0.000000100
63458,0.000000131
63459,0.000000110
63460,0.000000090
63461,0.000000130
63462,0.000000120
63463,0.000000100
63464,0.000000261
63465,0.000000120
63466,0.000000140
63467,0.000000101
63468,0.000000150
63469,0.000000190
63470,0.000000151
63471,0.000000130
63472,0.000000191
63473,0.000000130
63474,0.000000180
63475,0.000000081
63476,0.000000190
63477,0.000000140
63478,0.000000101
63479,0.000000120
63480,0.000000150
63481,0.000000081
63482,0.000000100
63483,0.000000160
63484,0.000000141
63485,0.000000140
63486,0.000000130
63487,0.000000131
63488,0.000000090
63489,0.000000141
63490,0.000000140
63491,0.000000130
63492,0.000000131
63493,0.000000130
63494,0.000000281
63495,0.000000100
63496,0.000000130
63497,0.000000101
63498,0.000000130
63499,0.000000130
63500,0.000000121
63501,0.000000130
63502,0.000000120
63503,0.000000111
63504,0.000000130
63505,0.000000160
63506,0.000000171
63507,0.000000140
63508,0.000000110
63509,0.000000141
63510,0.000000110
63511,0.000000140
63512,0.000000141
63513,0.000000120
63514,0.000000110
63515,0.000000141
63516,0.000000130
63517,0.000000110
63518,0.000000181
63519,0.000000120
63520,0.000000130
63521,0.000000141
63522,0.000000130
63523,0.000000120
63524,0.000000120
63525,0.000000120
63526,0.000000130
63527,0.000000131
63528,0.000000140
63529,0.000000120
63530,0.000000141
63531,0.000000230
63532,0.000000141
63533,0.000000130
63534,0.000000130
63535,0.000000111
63536,0.000000080
63537,0.000000100
63538,0.000000151
63539,0.000000130
63540,0.000000110
63541,0.000000080
63542,0.000000241
63543,0.000000130
63544,0.000000131
63545,0.000000110
63546,0.000000130
63547,0.000000121
63548,0.000000130
63549,0.000000230
63550,0.000000140
63551,0.000000080
63552,0.000000100
63553,0.000000071
63554,0.000000070
63555,0.000000130
63556,0.000000080
63557,0.000000151
63558,0.000000130
63559,0.000000130
63560,0.000000151
63561,0.000000090
63562,0.000000120
63563,0.000000141
63564,0.000000120
63565,0.000000130
63566,0.000000131
63567,0.000000120
63568,0.000000140
63569,0.000000131
63570,0.000000200
63571,0.000000121
63572,0.000000200
63573,0.000000130
63574,0.000000231
63575,0.000000130
63576,0.000000251
63577,0.000000130
63578,0.000000130
63579,0.000000100
63580,0.000000140
63581,0.000000110
63582,0.000000141
63583,0.000000130
63584,0.000000140
63585,0.000000091
63586,0.000000120
63587,0.000000110
63588,0.000000141
63589,0.000000100
63590,0.000000140
63591,0.000000081
63592,0.000000210
63593,0.000000080
63594,0.000000111
63595,0.000000140
63596,0.000000110
63597,0.000000100
63598,0.000000130
63599,0.000000140
63600,0.000000120
63601,0.000000240
63602,0.000000130
63603,0.000000101
63604,0.000000100
63605,0.000000130
63606,0.000000131
63607,0.000000140
63608,0.000000110
63609,0.000000131
63610,0.000000120
63611,0.000000100
63612,0.000000121
63613,0.000000130
63614,0.000000100
63615,0.000000100
63616,0.000000150
63617,0.000000130
63618,0.000000090
63619,0.000000140
63620,0.000000130
63621,0.000000130
63622,0.000000080
63623,0.000000100
63624,0.000000130
63625,0.000000131
63626,0.000000080
63627,0.000000140
63628,0.000000121
63629,0.000000100
63630,0.000000080
63631,0.000000140
63632,0.000000140
63633,0.000000150
63634,0.000000141
63635,0.000000120
63636,0.000000100
63637,0.000000120
63638,0.000000100
63639,0.000000130
63640,0.000000431
63641,0.000000140
63642,0.000000161
63643,0.000000110
63644,0.000000130
63645,0.000000211
63646,0.000000130
63647,0.000000110
63648,0.000000100
63649,0.000000110
63650,0.000000110
63651,0.000000091
63652,0.000000100
63653,0.000000100
63654,0.000000141
63655,0.000000140
63656,0.000000120
63657,0.000000100
63658,0.000000100
63659,0.000000120
63660,0.000000110
63661,0.000000120
63662,0.000000110
63663,0.000000100
63664,0.000000141
63665,0.000000120
63666,0.000000231
63667,0.000000100
63668,0.000000100
63669,0.000000110
63670,0.000000091
63671,0.000000130
63672,0.000000090
63673,0.000000121
63674,0.000000120
63675,0.000000100
63676,0.000000110
63677,0.000000160
63678,0.000000190
63679,0.000000191
63680,0.000000150
63681,0.000000120
63682,0.000000130
63683,0.000000130
63684,0.000000090
63685,0.000000091
63686,0.000000150
63687,0.000000110
63688,0.000000131
63689,0.000000110
63690,0.000000080
63691,0.000000131
63692,0.000000130
63693,0.000000150
63694,0.000000090
63695,0.000000130
63696,0.000000100
63697,0.000000261
63698,0.000000130
63699,0.000000130
63700,0.000000111
63701,0.000000250
63702,0.000000131
63703,0.000000130
63704,0.000000140
63705,0.000000121
63706,0.000000130
63707,0.000000120
63708,0.000000141
63709,0.000000120
63710,0.000000120
63711,0.000000101
63712,0.000000110
63713,0.000000110
63714,0.000000120
63715,0.000000130
63716,0.000000080
63717,0.000000120
63718,0.000000091
63719,0.000000130
63720,0.000000110
63721,0.000000131
63722,0.000000130
63723,0.000000120
63724,0.000000131
63725,0.000000110
63726,0.000000130
63727,0.000000100
63728,0.000000120
63729,0.000000100
63730,0.000000110
63731,0.000000121
63732,0.000000260
63733,0.000000121
63734,0.000000090
63735,0.000000100
63736,0.000000120
63737,0.000000100
63738,0.000000130
63739,0.000000110
63740,0.000000141
63741,0.000000130
63742,0.000000100
63743,0.000000101
63744,0.000000120
63745,0.000000130
63746,0.000000161
63747,0.000000130
63748,0.000000160
63749,0.000000130
63750,0.000000120
63751,0.000000120
63752,0.000000150
63753,0.000000120
63754,0.000000110
63755,0.000000100
63756,0.000000090
63757,0.000000120
63758,0.000000121
63759,0.000000130
63760,0.000000130
63761,0.000000121
63762,0.000000230
63763,0.000000100
63764,0.000000131
63765,0.000000110
63766,0.000000130
63767,0.000000121
63768,0.000000110
63769,0.000000100
63770,0.000000121
63771,0.000000100
63772,0.000000110
63773,0.000000110
63774,0.000000130
63775,0.000000130
63776,0.000000130
63777,0.000000110
63778,0.000000100
63779,0.000000100
63780,0.000000121
63781,0.000000140
63782,0.000000150
63783,0.000000110
63784,0.000000110
63785,0.000000100
63786,0.000000121
63787,0.000000100
63788,0.000000110
63789,0.000000111
63790,0.000000120
63791,0.000000100
63792,0.000000110
63793,0.000000121
63794,0.000000130
63795,0.000000090
63796,0.000000131
63797,0.000000170
63798,0.000000120
63799,0.000000101
63800,0.000000170
63801,0.000000110
63802,0.000000131
63803,0.000000110
63804,0.000000130
63805,0.000000121
63806,0.000000100
63807,0.000000120
63808,0.000000111
63809,0.000000110
63810,0.000000120
63811,0.000000110
63812,0.000000130
63813,0.000000110
63814,0.000000120
63815,0.000000120
63816,0.000000110
63817,0.000000110
63818,0.000000101
63819,0.000000170
63820,0.000000140
63821,0.000000130
63822,0.000000110
63823,0.000000110
63824,0.000000161
63825,0.000000150
63826,0.000000130
63827,0.000000130
63828,0.000000110
63829,0.000000130
63830,0.000000150
63831,0.000000130
63832,0.000000141
63833,0.000000170
63834,0.000000120
63835,0.000000171
63836,0.000000280
63837,0.000000151
63838,0.000000290
63839,0.000000161
63840,0.000000100
63841,0.000000140
63842,0.000000161
63843,0.000000130
63844,0.000000120
63845,0.000000111
63846,0.000000150
63847,0.000000150
63848,0.000000141
63849,0.000000110
63850,0.000000221
63851,0.000000250
63852,0.000000120
63853,0.000000100
63854,0.000000100
63855,0.000000160
63856,0.000000101
63857,0.000000090
63858,0.000000150
63859,0.000000141
63860,0.000000130
63861,0.000000160
63862,0.000000131
63863,0.000000140
63864,0.000000120
63865,0.000000170
63866,0.000000170
63867,0.000000131
63868,0.000000150
63869,0.000000100
63870,0.000000131
63871,0.000000120
63872,0.000000210
63873,0.000000161
63874,0.000000110
63875,0.000000181
63876,0.000000150
63877,0.000000110
63878,0.000000141
63879,0.000000100
63880,0.000000110
63881,0.000000130
63882,0.000000130
63883,0.000000120
63884,0.000000151
63885,0.000000130
63886,0.000000160
63887,0.000000131
63888,0.000000130
63889,0.000000140
63890,0.000000141
63891,0.000000100
63892,0.000000140
63893,0.000000141
63894,0.000000090
63895,0.000000130
63896,0.000000131
63897,0.000000130
63898,0.000000120
63899,0.000000090
63900,0.000000100
63901,0.000000100
63902,0.000000070
63903,0.000000101
63904,0.000000170
63905,0.000000160
63906,0.000000121
63907,0.000000120
63908,0.000000120
63909,0.000000091
63910,0.000000160
63911,0.000000110
63912,0.000000161
63913,0.000000220
63914,0.000000111
63915,0.000000090
63916,0.000000090
63917,0.000000130
63918,0.000000111
63919,0.000000140
63920,0.000000160
63921,0.000000270
63922,0.000000150
63923,0.000000211
63924,0.000000090
63925,0.000000151
63926,0.000000130
63927,0.000000140
63928,0.000000151
63929,0.000000190
63930,0.000000150
63931,0.000000090
63932,0.000000140
63933,0.000000150
63934,0.000000140
63935,0.000000140
63936,0.000000120
63937,0.000000120
63938,0.000000150
63939,0.000000080
63940,0.000000080
63941,0.000000240
63942,0.000000100
63943,0.000000090
63944,0.000000100
63945,0.000000130
63946,0.000000101
63947,0.000000140
63948,0.000000090
63949,0.000000091
63950,0.000000120
63951,0.000000130
63952,0.000000121
63953,0.000000080
63954,0.000000140
63955,0.000000100
63956,0.000000151
63957,0.000000080
63958,0.000000100
63959,0.000000161
63960,0.000000150
63961,0.000000100
63962,0.000000081
63963,0.000000120
63964,0.000000110
63965,0.000000151
63966,0.000000090
63967,0.000000150
63968,0.000000080
63969,0.000000090
63970,0.000000150
63971,0.000000120
63972,0.000000151
63973,0.000000090
63974,0.000000100
63975,0.000000241
63976,0.000000140
63977,0.000000070
63978,0.000000160
63979,0.000000140
63980,0.000000161
63981,0.000000140
63982,0.000000140
63983,0.000000081
63984,0.000000080
63985,0.000000080
63986,0.000000150
63987,0.000000151
63988,0.000000100
63989,0.000000070
63990,0.000000151
63991,0.000000160
63992,0.000000070
63993,0.000000101
63994,0.000000130
63995,0.000000150
63996,0.000000141
63997,0.000000120
63998,0.000000120
63999,0.000000161
64000,0.000000120
64001,0.000000271
64002,0.000000160
64003,0.000000141
64004,0.000000130
64005,0.000000160
64006,0.000000120
64007,0.000000130
64008,0.000000090
64009,0.000000151
64010,0.000000100
64011,0.000000140
64012,0.000000131
64013,0.000000110
64014,0.000000140
64015,0.000000091
64016,0.000000130
64017,0.000000090
64018,0.000000131
64019,0.000000130
64020,0.000000260
64021,0.000000380
64022,0.000000121
64023,0.000000090
64024,0.000000260
64025,0.000000210
64026,0.000000130
64027,0.000000211
64028,0.000000120
64029,0.000000130
64030,0.000000131
64031,0.000000130
64032,0.000000221
64033,0.000000080
64034,0.000000080
64035,0.000000140
64036,0.000000120
64037,0.000000090
64038,0.000000231
64039,0.000000130
64040,0.000000110
64041,0.000000100
64042,0.000000120
64043,0.000000120
64044,0.000000110
64045,0.000000130
64046,0.000000120
64047,0.000000110
64048,0.000000141
64049,0.000000110
64050,0.000000120
64051,0.000000101
64052,0.000000150
64053,0.000000120
64054,0.000000111
64055,0.000000110
64056,0.000000130
64057,0.000000151
64058,0.000000150
64059,0.000000090
64060,0.000000201
64061,0.000000090
64062,0.000000190
64063,0.000000150
64064,0.000000130
64065,0.000000151
64066,0.000000140
64067,0.000000130
64068,0.000000121
64069,0.000000120
64070,0.000000150
64071,0.000000131
64072,0.000000130
64073,0.000000110
64074,0.000000131
64075,0.000000140
64076,0.000000120
64077,0.000000121
64078,0.000000090
64079,0.000000120
64080,0.000000140
64081,0.000000130
64082,0.000000130
64083,0.000000120
64084,0.000000110
64085,0.000000110
64086,0.000000130
64087,0.000000090
64088,0.000000100
64089,0.000000080
64090,0.000000141
64091,0.000000130
64092,0.000000080
64093,0.000000110
64094,0.000000100
64095,0.000000130
64096,0.000000130
64097,0.000000131
64098,0.000000090
64099,0.000000130
64100,0.000000111
64101,0.000000110
64102,0.000000150
64103,0.000000141
64104,0.000000090
64105,0.000000140
64106,0.000000131
64107,0.000000140
64108,0.000000100
64109,0.000000131
64110,0.000000080
64111,0.000000140
64112,0.000000131
64113,0.000000120
64114,0.000000110
64115,0.000000131
64116,0.000000140
64117,0.000000250
64118,0.000000210
64119,0.000000100
64120,0.000000151
64121,0.000000090
64122,0.000000130
64123,0.000000131
64124,0.000000060
64125,0.000000130
64126,0.000000140
64127,0.000000130
64128,0.000000130
64129,0.000000130
64130,0.000000120
64131,0.000000130
64132,0.000000130
64133,0.000000250
64134,0.000000130
64135,0.000000121
64136,0.000000100
64137,0.000000130
64138,0.000000131
64139,0.000000160
64140,0.000000110
64141,0.000000111
64142,0.000000090
64143,0.000000130
64144,0.000000090
64145,0.000000080
64146,0.000000130
64147,0.000000130
64148,0.000000131
64149,0.000000140
64150,0.000000080
64151,0.000000141
64152,0.000000130
64153,0.000000140
64154,0.000000091
64155,0.000000140
64156,0.000000140
64157,0.000000151
64158,0.000000170
64159,0.000000251
64160,0.000000130
64161,0.000000130
64162,0.000000111
64163,0.000000120
64164,0.000000130
64165,0.000000141
64166,0.000000130
64167,0.000000150
64168,0.000000101
64169,0.000000090
64170,0.000000110
64171,0.000000141
64172,0.000000080
64173,0.000000110
64174,0.000000140
64175,0.000000110
64176,0.000000140
64177,0.000000110
64178,0.000000140
64179,0.000000130
64180,0.000000130
64181,0.000000140
64182,0.000000110
64183,0.000000130
64184,0.000000130
64185,0.000000130
64186,0.000000130
64187,0.000000110
64188,0.000000090
64189,0.000000140
64190,0.000000100
64191,0.000000120
64192,0.000000130
