LookupIndex,LookupTime(sec)
37087,0.000001263
37088,0.000001102
37089,0.000000461
37090,0.000000301
37091,0.000000541
37092,0.000000701
37093,0.000000991
37094,0.000001222
37095,0.000000361
37096,0.000001302
37097,0.000001553
37098,0.000000151
37099,0.000000381
37100,0.000000561
37101,0.000000862
37102,0.000000851
37103,0.000000982
37104,0.000000592
37105,0.000001212
37106,0.000000120
37107,0.000000361
37108,0.000000762
37109,0.000001433
37110,0.000001042
37111,0.000001162
37112,0.000000691
37113,0.000002184
37114,0.000000831
37115,0.000000401
37116,0.000000842
37117,0.000000331
37118,0.000000681
37119,0.000001223
37120,0.000000551
37121,0.000000210
37122,0.000000151
37123,0.000000871
37124,0.000000280
37125,0.000001944
37126,0.000001102
37127,0.000000581
37128,0.000000831
37129,0.000001383
37130,0.000001633
37131,0.000000351
37132,0.000000571
37133,0.000000191
37134,0.000001102
37135,0.000002455
37136,0.000000541
37137,0.000000811
37138,0.000002385
37139,0.000000912
37140,0.000001002
37141,0.000000220
37142,0.000001572
37143,0.000000160
37144,0.000000761
37145,0.000001112
37146,0.000000300
37147,0.000000440
37148,0.000000511
37149,0.000000440
37150,0.000001052
37151,0.000000881
37152,0.000000561
37153,0.000000511
37154,0.000001302
37155,0.000000832
37156,0.000000491
37157,0.000001363
37158,0.000000751
37159,0.000001313
37160,0.000001583
37161,0.000000140
37162,0.000001262
37163,0.000000882
37164,0.000000521
37165,0.000001463
37166,0.000001633
37167,0.000001263
37168,0.000001843
37169,0.000000471
37170,0.000000621
37171,0.000000621
37172,0.000000371
37173,0.000000781
37174,0.000000571
37175,0.000000370
37176,0.000000782
37177,0.000001232
37178,0.000002084
37179,0.000000971
37180,0.000000572
37181,0.000000360
37182,0.000001232
37183,0.000000982
37184,0.000000661
37185,0.000001573
37186,0.000000762
37187,0.000000451
37188,0.000001162
37189,0.000000962
37190,0.000000381
37191,0.000000561
37192,0.000000511
37193,0.000000211
37194,0.000001663
37195,0.000001513
37196,0.000000992
37197,0.000000581
37198,0.000000642
37199,0.000001252
37200,0.000001062
37201,0.000000752
37202,0.000000741
37203,0.000000831
37204,0.000001082
37205,0.000000161
37206,0.000000310
37207,0.000001062
37208,0.000001452
37209,0.000001072
37210,0.000001222
37211,0.000001032
37212,0.000000702
37213,0.000000671
37214,0.000001803
37215,0.000000551
37216,0.000000130
37217,0.000000792
37218,0.000000350
37219,0.000000170
37220,0.000000541
37221,0.000000982
37222,0.000000571
37223,0.000000782
37224,0.000000761
37225,0.000000711
37226,0.000000852
37227,0.000000230
37228,0.000000571
37229,0.000000280
37230,0.000000802
37231,0.000000200
37232,0.000001924
37233,0.000000882
37234,0.000000401
37235,0.000001473
37236,0.000000441
37237,0.000000380
37238,0.000000130
37239,0.000000351
37240,0.000001994
37241,0.000000661
37242,0.000000311
37243,0.000000110
37244,0.000000912
37245,0.000000130
37246,0.000001052
37247,0.000000501
37248,0.000000340
37249,0.000000141
37250,0.000000891
37251,0.000000370
37252,0.000001353
37253,0.000000581
37254,0.000001203
37255,0.000001262
37256,0.000001623
37257,0.000000932
37258,0.000002295
37259,0.000001432
37260,0.000001212
37261,0.000001423
37262,0.000001022
37263,0.000000541
37264,0.000000621
37265,0.000000371
37266,0.000000521
37267,0.000000451
37268,0.000001142
37269,0.000000641
37270,0.000001202
37271,0.000000641
37272,0.000001202
37273,0.000001262
37274,0.000000621
37275,0.000000561
37276,0.000000751
37277,0.000000841
37278,0.000000421
37279,0.000000181
37280,0.000000931
37281,0.000001302
37282,0.000000150
37283,0.000000581
37284,0.000000471
37285,0.000000872
37286,0.000001002
37287,0.000002224
37288,0.000000611
37289,0.000000291
37290,0.000000561
37291,0.000000451
37292,0.000000792
37293,0.000001062
37294,0.000001152
37295,0.000000561
37296,0.000000101
37297,0.000000711
37298,0.000000581
37299,0.000000141
37300,0.000000531
37301,0.000000571
37302,0.000002004
37303,0.000001493
37304,0.000000381
37305,0.000000862
37306,0.000000380
37307,0.000001412
37308,0.000000812
37309,0.000000882
37310,0.000001062
37311,0.000000842
37312,0.000000681
37313,0.000000842
37314,0.000001543
37315,0.000000491
37316,0.000001323
37317,0.000000831
37318,0.000000431
37319,0.000000601
37320,0.000001172
37321,0.000001783
37322,0.000000141
37323,0.000000200
37324,0.000000591
37325,0.000000801
37326,0.000000431
37327,0.000000772
37328,0.000000471
37329,0.000000801
37330,0.000000471
37331,0.000000792
37332,0.000000591
37333,0.000000802
37334,0.000000711
37335,0.000000902
37336,0.000000191
37337,0.000000110
37338,0.000000541
37339,0.000000581
37340,0.000001523
37341,0.000000130
37342,0.000000751
37343,0.000000972
37344,0.000002104
37345,0.000000771
37346,0.000000321
37347,0.000000421
37348,0.000001483
37349,0.000000400
37350,0.000000120
37351,0.000001593
37352,0.000000541
37353,0.000000181
37354,0.000000481
37355,0.000000801
37356,0.000001483
37357,0.000000622
37358,0.000001012
37359,0.000001703
37360,0.000000210
37361,0.000001232
37362,0.000001583
37363,0.000000702
37364,0.000000601
37365,0.000001062
37366,0.000000551
37367,0.000000752
37368,0.000000100
37369,0.000000832
37370,0.000000551
37371,0.000000321
37372,0.000001483
37373,0.000000731
37374,0.000000571
37375,0.000001633
37376,0.000000701
37377,0.000001282
37378,0.000000350
37379,0.000000161
37380,0.000001292
37381,0.000000642
37382,0.000000811
37383,0.000000962
37384,0.000000191
37385,0.000000972
37386,0.000000401
37387,0.000000360
37388,0.000001883
37389,0.000001212
37390,0.000000130
37391,0.000000140
37392,0.000000802
37393,0.000000220
37394,0.000000921
37395,0.000000822
37396,0.000000211
37397,0.000000972
37398,0.000000741
37399,0.000001894
37400,0.000000571
37401,0.000000742
37402,0.000000591
37403,0.000000411
37404,0.000000932
37405,0.000000370
37406,0.000002274
37407,0.000001052
37408,0.000000731
37409,0.000000821
37410,0.000001022
37411,0.000001263
37412,0.000000441
37413,0.000000811
37414,0.000000181
37415,0.000000721
37416,0.000001052
37417,0.000000541
37418,0.000000531
37419,0.000000691
37420,0.000000281
37421,0.000001052
37422,0.000000190
37423,0.000000951
37424,0.000002654
37425,0.000001042
37426,0.000000481
37427,0.000000581
37428,0.000000351
37429,0.000000992
37430,0.000000811
37431,0.000000711
37432,0.000002314
37433,0.000001493
37434,0.000000381
37435,0.000000792
37436,0.000000120
37437,0.000000361
37438,0.000000872
37439,0.000001643
37440,0.000000621
37441,0.000000832
37442,0.000001182
37443,0.000001413
37444,0.000000802
37445,0.000001232
37446,0.000001243
37447,0.000001473
37448,0.000000651
37449,0.000001243
37450,0.000000992
37451,0.000000561
37452,0.000000811
37453,0.000000120
37454,0.000001553
37455,0.000000351
37456,0.000000691
37457,0.000000441
37458,0.000000271
37459,0.000000501
37460,0.000000551
37461,0.000000601
37462,0.000002124
37463,0.000000751
37464,0.000000411
37465,0.000000130
37466,0.000002164
37467,0.000001042
37468,0.000001683
37469,0.000000431
37470,0.000000381
37471,0.000002134
37472,0.000000852
37473,0.000000951
37474,0.000001472
37475,0.000000801
37476,0.000000160
37477,0.000000541
37478,0.000000360
37479,0.000000811
37480,0.000000541
37481,0.000000561
37482,0.000002124
37483,0.000001473
37484,0.000000400
37485,0.000000420
37486,0.000001783
37487,0.000000571
37488,0.000001122
37489,0.000000101
37490,0.000001312
37491,0.000000361
37492,0.000001192
37493,0.000000541
37494,0.000001012
37495,0.000001182
37496,0.000000842
37497,0.000001833
37498,0.000000271
37499,0.000001232
37500,0.000001272
37501,0.000001583
37502,0.000000551
37503,0.000001042
37504,0.000001212
37505,0.000000551
37506,0.000000190
37507,0.000001052
37508,0.000000391
37509,0.000000290
37510,0.000000672
37511,0.000000751
37512,0.000001934
37513,0.000001333
37514,0.000000441
37515,0.000000501
37516,0.000002014
37517,0.000000471
37518,0.000000451
37519,0.000001212
37520,0.000000782
37521,0.000000280
37522,0.000000812
37523,0.000001032
37524,0.000001092
37525,0.000000942
37526,0.000000371
37527,0.000000571
37528,0.000000682
37529,0.000000561
37530,0.000000771
37531,0.000000631
37532,0.000000150
37533,0.000002124
37534,0.000001694
37535,0.000000150
37536,0.000000441
37537,0.000000551
37538,0.000001022
37539,0.000000882
37540,0.000000641
37541,0.000001021
37542,0.000000340
37543,0.000000812
37544,0.000000581
37545,0.000001293
37546,0.000001302
37547,0.000000612
37548,0.000001513
37549,0.000000431
37550,0.000000521
37551,0.000000481
37552,0.000000471
37553,0.000000331
37554,0.000000340
37555,0.000000400
37556,0.000000171
37557,0.000001593
37558,0.000000591
37559,0.000000872
37560,0.000001162
37561,0.000000421
37562,0.000001493
37563,0.000000110
37564,0.000001432
37565,0.000000131
37566,0.000000441
37567,0.000000921
37568,0.000000821
37569,0.000001393
37570,0.000000331
37571,0.000001763
37572,0.000000401
37573,0.000000180
37574,0.000001032
37575,0.000000140
37576,0.000001172
37577,0.000001012
37578,0.000000421
37579,0.000000712
37580,0.000000200
37581,0.000000411
37582,0.000001182
37583,0.000000781
37584,0.000000682
37585,0.000000390
37586,0.000000170
37587,0.000000571
37588,0.000000802
37589,0.000000421
37590,0.000000561
37591,0.000001463
37592,0.000000401
37593,0.000000571
37594,0.000000781
37595,0.000001663
37596,0.000001122
37597,0.000000822
37598,0.000000972
37599,0.000000681
37600,0.000000902
37601,0.000001042
37602,0.000001403
37603,0.000000791
37604,0.000001282
37605,0.000001593
37606,0.000000151
37607,0.000001362
37608,0.000001253
37609,0.000000711
37610,0.000000541
37611,0.000000140
37612,0.000000471
37613,0.000000801
37614,0.000000330
37615,0.000000291
37616,0.000000160
37617,0.000001152
37618,0.000000110
37619,0.000001222
37620,0.000000140
37621,0.000000361
37622,0.000001222
37623,0.000000161
37624,0.000000521
37625,0.000000371
37626,0.000001923
37627,0.000001253
37628,0.000000731
37629,0.000001133
37630,0.000000681
37631,0.000000581
37632,0.000001082
37633,0.000001082
37634,0.000000491
37635,0.000000521
37636,0.000001423
37637,0.000000952
37638,0.000000380
37639,0.000001352
37640,0.000000792
37641,0.000002144
37642,0.000000651
37643,0.000000461
37644,0.000000662
37645,0.000000972
37646,0.000000180
37647,0.000000782
37648,0.000000591
37649,0.000000391
37650,0.000000120
37651,0.000000892
37652,0.000001042
37653,0.000000982
37654,0.000001743
37655,0.000000821
37656,0.000001072
37657,0.000000812
37658,0.000000150
37659,0.000001182
37660,0.000000571
37661,0.000000842
37662,0.000000591
37663,0.000000571
37664,0.000000772
37665,0.000001753
37666,0.000000962
37667,0.000001744
37668,0.000000380
37669,0.000000360
37670,0.000001553
37671,0.000000461
37672,0.000001443
37673,0.000001132
37674,0.000000340
37675,0.000001363
37676,0.000000241
37677,0.000000561
37678,0.000000461
37679,0.000001393
37680,0.000000761
37681,0.000000461
37682,0.000000561
37683,0.000000752
37684,0.000000962
37685,0.000000561
37686,0.000000411
37687,0.000000731
37688,0.000000280
37689,0.000000782
37690,0.000001723
37691,0.000000862
37692,0.000000561
37693,0.000001573
37694,0.000000722
37695,0.000000391
37696,0.000000741
37697,0.000001723
37698,0.000000210
37699,0.000001453
37700,0.000001212
37701,0.000000431
37702,0.000001423
37703,0.000000551
37704,0.000000381
37705,0.000000161
37706,0.000000130
37707,0.000001603
37708,0.000001062
37709,0.000000732
37710,0.000000391
37711,0.000000160
37712,0.000001273
37713,0.000000671
37714,0.000000341
37715,0.000000661
37716,0.000001122
37717,0.000000210
37718,0.000000721
37719,0.000000541
37720,0.000000761
37721,0.000000782
37722,0.000001783
37723,0.000001734
37724,0.000000130
37725,0.000001553
37726,0.000001363
37727,0.000000160
37728,0.000000561
37729,0.000000120
37730,0.000000361
37731,0.000000962
37732,0.000000340
37733,0.000000621
37734,0.000000761
37735,0.000000652
37736,0.000000561
37737,0.000000180
37738,0.000000221
37739,0.000000571
37740,0.000000361
37741,0.000002024
37742,0.000000842
37743,0.000000390
37744,0.000000641
37745,0.000000591
37746,0.000001463
37747,0.000000541
37748,0.000001333
37749,0.000000791
37750,0.000000771
37751,0.000002104
37752,0.000000561
37753,0.000001323
37754,0.000001242
37755,0.000000380
37756,0.000000201
37757,0.000000831
37758,0.000000971
37759,0.000000380
37760,0.000000131
37761,0.000000511
37762,0.000000852
37763,0.000001172
37764,0.000001122
37765,0.000000181
37766,0.000000130
37767,0.000001904
37768,0.000001122
37769,0.000000932
37770,0.000000260
37771,0.000000420
37772,0.000000831
37773,0.000000551
37774,0.000000912
37775,0.000002094
37776,0.000000782
37777,0.000000581
37778,0.000001243
37779,0.000001442
37780,0.000001222
37781,0.000001222
37782,0.000001153
37783,0.000000771
37784,0.000000872
37785,0.000000902
37786,0.000000761
37787,0.000001182
37788,0.000000351
37789,0.000000541
37790,0.000002404
37791,0.000000911
37792,0.000000922
37793,0.000000611
37794,0.000000440
37795,0.000000751
37796,0.000000441
37797,0.000000792
37798,0.000000441
37799,0.000001042
37800,0.000000771
37801,0.000000581
37802,0.000000130
37803,0.000000711
37804,0.000001022
37805,0.000000421
37806,0.000000531
37807,0.000001062
37808,0.000000130
37809,0.000001373
37810,0.000001162
37811,0.000000551
37812,0.000000501
37813,0.000001012
37814,0.000000582
37815,0.000000170
37816,0.000000481
37817,0.000000942
37818,0.000000120
37819,0.000000542
37820,0.000000170
37821,0.000000842
37822,0.000001162
37823,0.000001433
37824,0.000000611
37825,0.000000842
37826,0.000000601
37827,0.000000141
37828,0.000000140
37829,0.000000882
37830,0.000001943
37831,0.000002043
37832,0.000000521
37833,0.000001132
37834,0.000000842
37835,0.000001973
37836,0.000000491
37837,0.000000761
37838,0.000001493
37839,0.000000601
37840,0.000000652
37841,0.000000711
37842,0.000000541
37843,0.000000481
37844,0.000000541
37845,0.000000170
37846,0.000001272
37847,0.000000551
37848,0.000001302
37849,0.000001744
37850,0.000000391
37851,0.000001432
37852,0.000002314
37853,0.000000631
37854,0.000000822
37855,0.000000802
37856,0.000000230
37857,0.000000161
37858,0.000001002
37859,0.000001843
37860,0.000001804
37861,0.000000371
37862,0.000000891
37863,0.000000592
37864,0.000000601
37865,0.000000431
37866,0.000001052
37867,0.000000140
37868,0.000000151
37869,0.000001172
37870,0.000001072
37871,0.000000351
37872,0.000000691
37873,0.000000641
37874,0.000000902
37875,0.000000591
37876,0.000001834
37877,0.000001613
37878,0.000001052
37879,0.000000681
37880,0.000000551
37881,0.000000611
37882,0.000000130
37883,0.000000501
37884,0.000002385
37885,0.000000751
37886,0.000000141
37887,0.000001643
37888,0.000000441
37889,0.000000711
37890,0.000001583
37891,0.000001453
37892,0.000001974
37893,0.000001042
37894,0.000001102
37895,0.000000622
37896,0.000000130
37897,0.000001974
37898,0.000001302
37899,0.000000320
37900,0.000000682
37901,0.000000451
37902,0.000000921
37903,0.000000200
37904,0.000000130
37905,0.000001433
37906,0.000001092
37907,0.000000351
37908,0.000000271
37909,0.000000781
37910,0.000000120
37911,0.000000541
37912,0.000000511
37913,0.000000822
37914,0.000000761
37915,0.000001153
37916,0.000000370
37917,0.000000190
37918,0.000000130
37919,0.000000972
37920,0.000001483
37921,0.000000832
37922,0.000000691
37923,0.000000151
37924,0.000000912
37925,0.000000771
37926,0.000001163
37927,0.000000180
37928,0.000000160
37929,0.000001062
37930,0.000001112
37931,0.000000631
37932,0.000001333
37933,0.000000551
37934,0.000000892
37935,0.000002234
37936,0.000001293
37937,0.000000581
37938,0.000000691
37939,0.000001573
37940,0.000001252
37941,0.000000892
37942,0.000000371
37943,0.000001032
37944,0.000000641
37945,0.000000461
37946,0.000002174
37947,0.000001443
37948,0.000000531
37949,0.000002445
37950,0.000000762
37951,0.000000992
37952,0.000001262
37953,0.000000491
37954,0.000000141
37955,0.000000370
37956,0.000001172
37957,0.000000511
37958,0.000001292
37959,0.000000561
37960,0.000000501
37961,0.000001042
37962,0.000001252
37963,0.000000381
37964,0.000000952
37965,0.000001984
37966,0.000002234
37967,0.000000391
37968,0.000001443
37969,0.000000641
37970,0.000001683
37971,0.000000361
37972,0.000000761
37973,0.000000651
37974,0.000000591
37975,0.000000611
37976,0.000001042
37977,0.000000421
37978,0.000000772
37979,0.000000280
37980,0.000001173
37981,0.000000561
37982,0.000001322
37983,0.000000551
37984,0.000000781
37985,0.000000912
37986,0.000000281
37987,0.000001372
37988,0.000000761
37989,0.000000160
37990,0.000001132
37991,0.000001062
37992,0.000000371
37993,0.000000240
37994,0.000001914
37995,0.000001162
37996,0.000000451
37997,0.000001193
37998,0.000000270
37999,0.000001994
38000,0.000000481
38001,0.000000431
38002,0.000000121
38003,0.000000370
38004,0.000000320
38005,0.000000161
38006,0.000000701
38007,0.000000621
38008,0.000002003
38009,0.000000361
38010,0.000000481
38011,0.000002144
38012,0.000000542
38013,0.000002003
38014,0.000001252
38015,0.000001743
38016,0.000000371
38017,0.000000641
38018,0.000000410
38019,0.000000230
38020,0.000001132
38021,0.000000231
38022,0.000000832
38023,0.000000370
38024,0.000000490
38025,0.000000591
38026,0.000002424
38027,0.000000270
38028,0.000001202
38029,0.000000851
38030,0.000001403
38031,0.000000832
38032,0.000000551
38033,0.000000361
38034,0.000000871
38035,0.000001432
38036,0.000000692
38037,0.000000771
38038,0.000000521
38039,0.000000480
38040,0.000000561
38041,0.000001733
38042,0.000000251
38043,0.000001102
38044,0.000000311
38045,0.000000421
38046,0.000000821
38047,0.000001603
38048,0.000000631
38049,0.000000982
38050,0.000000381
38051,0.000000461
38052,0.000001152
38053,0.000000982
38054,0.000000190
38055,0.000000742
38056,0.000000611
38057,0.000001152
38058,0.000000821
38059,0.000001082
38060,0.000000271
38061,0.000000822
38062,0.000001262
38063,0.000000571
38064,0.000000490
38065,0.000000390
38066,0.000000161
38067,0.000000180
38068,0.000000541
38069,0.000000520
38070,0.000000380
38071,0.000001183
38072,0.000001853
38073,0.000001994
38074,0.000001253
38075,0.000000371
38076,0.000000841
38077,0.000002164
38078,0.000001723
38079,0.000000801
38080,0.000000551
38081,0.000001593
38082,0.000001062
38083,0.000000251
38084,0.000000360
38085,0.000000370
38086,0.000001313
38087,0.000001202
38088,0.000001293
38089,0.000001663
38090,0.000000621
38091,0.000001412
38092,0.000001493
38093,0.000000551
38094,0.000000150
38095,0.000000150
38096,0.000000511
38097,0.000001523
38098,0.000000371
38099,0.000000151
38100,0.000001583
38101,0.000000481
38102,0.000001062
38103,0.000000751
38104,0.000000350
38105,0.000000481
38106,0.000000752
38107,0.000000541
38108,0.000001042
38109,0.000000551
38110,0.000000361
38111,0.000001213
38112,0.000000170
38113,0.000002124
38114,0.000001343
38115,0.000001042
38116,0.000002164
38117,0.000001032
38118,0.000000171
38119,0.000001332
38120,0.000000381
38121,0.000001343
38122,0.000000391
38123,0.000000351
38124,0.000000741
38125,0.000001954
38126,0.000001042
38127,0.000000110
38128,0.000000612
38129,0.000000651
38130,0.000001012
38131,0.000000982
38132,0.000000541
38133,0.000001643
38134,0.000000191
38135,0.000000802
38136,0.000000611
38137,0.000001282
38138,0.000000902
38139,0.000000581
38140,0.000000601
38141,0.000000801
38142,0.000000792
38143,0.000000391
38144,0.000000421
38145,0.000002134
38146,0.000000751
38147,0.000000841
38148,0.000000341
38149,0.000000992
38150,0.000000120
38151,0.000000602
38152,0.000001272
38153,0.000001383
38154,0.000000371
38155,0.000000651
38156,0.000000131
38157,0.000000300
38158,0.000000171
38159,0.000000972
38160,0.000001603
38161,0.000000561
38162,0.000000120
38163,0.000001002
38164,0.000000350
38165,0.000000401
38166,0.000000972
38167,0.000001172
38168,0.000001072
38169,0.000000691
38170,0.000000992
38171,0.000000130
38172,0.000000612
38173,0.000000561
38174,0.000000120
38175,0.000000862
38176,0.000001723
38177,0.000000792
38178,0.000001463
38179,0.000000581
38180,0.000000561
38181,0.000002325
38182,0.000000170
38183,0.000001413
38184,0.000001703
38185,0.000000100
38186,0.000000922
38187,0.000000952
38188,0.000000851
38189,0.000000421
38190,0.000000161
38191,0.000000881
38192,0.000002114
38193,0.000000220
38194,0.000000461
38195,0.000001072
38196,0.000000211
38197,0.000000491
38198,0.000000842
38199,0.000001122
38200,0.000000421
38201,0.000000631
38202,0.000000722
38203,0.000001182
38204,0.000001663
38205,0.000000151
38206,0.000000691
38207,0.000001112
38208,0.000001143
38209,0.000000811
38210,0.000000451
38211,0.000000321
38212,0.000000451
38213,0.000000160
38214,0.000000420
38215,0.000001302
38216,0.000000611
38217,0.000000541
38218,0.000000380
38219,0.000001052
38220,0.000000130
38221,0.000000952
38222,0.000000791
38223,0.000000792
38224,0.000000130
38225,0.000000161
38226,0.000001603
38227,0.000000561
38228,0.000001513
38229,0.000000421
38230,0.000001273
38231,0.000000611
38232,0.000000892
38233,0.000000591
38234,0.000000461
38235,0.000000251
38236,0.000000831
38237,0.000000982
38238,0.000000602
38239,0.000000781
38240,0.000000391
38241,0.000000231
38242,0.000000861
38243,0.000000430
38244,0.000000551
38245,0.000000791
38246,0.000000151
38247,0.000000110
38248,0.000001443
38249,0.000000531
38250,0.000001323
38251,0.000000130
38252,0.000000170
38253,0.000000561
38254,0.000001493
38255,0.000000571
38256,0.000000992
38257,0.000000701
38258,0.000001533
38259,0.000001593
38260,0.000001042
38261,0.000000120
38262,0.000000611
38263,0.000000371
38264,0.000001092
38265,0.000000361
38266,0.000001263
38267,0.000000220
38268,0.000001743
38269,0.000001352
38270,0.000000692
38271,0.000000761
38272,0.000000151
38273,0.000001242
38274,0.000000972
38275,0.000001613
38276,0.000000161
38277,0.000000391
38278,0.000000250
38279,0.000000842
38280,0.000000521
38281,0.000000221
38282,0.000001492
38283,0.000000140
38284,0.000000351
38285,0.000000561
38286,0.000001583
38287,0.000000150
38288,0.000001282
38289,0.000000942
38290,0.000001052
38291,0.000001263
38292,0.000000651
38293,0.000000992
38294,0.000000471
38295,0.000000401
38296,0.000001333
38297,0.000000891
38298,0.000000982
38299,0.000000812
38300,0.000000822
38301,0.000000501
38302,0.000000180
38303,0.000000722
38304,0.000000130
38305,0.000000171
38306,0.000001452
38307,0.000000731
38308,0.000000201
38309,0.000001222
38310,0.000000812
38311,0.000001082
38312,0.000000481
38313,0.000000591
38314,0.000000722
38315,0.000000521
38316,0.000000401
38317,0.000000511
38318,0.000000140
38319,0.000000381
38320,0.000000772
38321,0.000000711
38322,0.000000762
38323,0.000001202
38324,0.000000952
38325,0.000000361
38326,0.000001663
38327,0.000000491
38328,0.000000601
38329,0.000000521
38330,0.000000410
38331,0.000000611
38332,0.000000180
38333,0.000000942
38334,0.000000641
38335,0.000000701
38336,0.000001743
38337,0.000001202
38338,0.000000591
38339,0.000001112
38340,0.000001924
38341,0.000000802
38342,0.000001032
38343,0.000001292
38344,0.000001072
38345,0.000000360
38346,0.000001774
38347,0.000000140
38348,0.000001062
38349,0.000000582
38350,0.000001222
38351,0.000000962
38352,0.000000431
38353,0.000000200
38354,0.000001092
38355,0.000000581
38356,0.000000551
38357,0.000001032
38358,0.000001844
38359,0.000001793
38360,0.000001483
38361,0.000000471
38362,0.000000541
38363,0.000001372
38364,0.000000281
38365,0.000000531
38366,0.000001122
38367,0.000000652
38368,0.000000541
38369,0.000000821
38370,0.000000811
38371,0.000000221
38372,0.000000661
38373,0.000001012
38374,0.000000541
38375,0.000000862
38376,0.000000201
38377,0.000001603
38378,0.000000731
38379,0.000000471
38380,0.000000972
38381,0.000000161
38382,0.000000391
38383,0.000000681
38384,0.000001533
38385,0.000000231
38386,0.000000771
38387,0.000000772
38388,0.000000351
38389,0.000000761
38390,0.000000862
38391,0.000001302
38392,0.000000941
38393,0.000000140
38394,0.000001172
38395,0.000001323
38396,0.000000541
38397,0.000002024
38398,0.000000391
38399,0.000000290
38400,0.000000601
38401,0.000000742
38402,0.000000801
38403,0.000000581
38404,0.000000120
38405,0.000001673
38406,0.000000601
38407,0.000000120
38408,0.000000351
38409,0.000000902
38410,0.000000581
38411,0.000001573
38412,0.000000421
38413,0.000001112
38414,0.000000752
38415,0.000000952
38416,0.000000651
38417,0.000001503
38418,0.000001042
38419,0.000000131
38420,0.000000521
38421,0.000000751
38422,0.000000812
38423,0.000000431
38424,0.000000270
38425,0.000000521
38426,0.000001002
38427,0.000000541
38428,0.000000671
38429,0.000000181
38430,0.000001012
38431,0.000000391
38432,0.000001683
38433,0.000000150
38434,0.000000161
38435,0.000001643
38436,0.000000331
38437,0.000000441
38438,0.000000130
38439,0.000001002
38440,0.000000922
38441,0.000000752
38442,0.000001002
38443,0.000000671
38444,0.000000181
38445,0.000000861
38446,0.000000882
38447,0.000000161
38448,0.000000260
38449,0.000001223
38450,0.000001042
38451,0.000000841
38452,0.000000491
38453,0.000000711
38454,0.000000581
38455,0.000000902
38456,0.000001904
38457,0.000000771
38458,0.000002023
38459,0.000000170
38460,0.000000341
38461,0.000000250
38462,0.000001092
38463,0.000000681
38464,0.000000351
38465,0.000000861
38466,0.000001032
38467,0.000001202
38468,0.000000752
38469,0.000000390
38470,0.000000771
38471,0.000000351
38472,0.000001082
38473,0.000001122
38474,0.000001694
38475,0.000000471
38476,0.000001042
38477,0.000002194
38478,0.000000170
38479,0.000000430
38480,0.000000470
38481,0.000000571
38482,0.000000481
38483,0.000000350
38484,0.000001112
38485,0.000001222
38486,0.000001112
38487,0.000000360
38488,0.000000622
38489,0.000000741
38490,0.000000421
38491,0.000000211
38492,0.000000841
38493,0.000000612
38494,0.000000431
38495,0.000001262
38496,0.000000601
38497,0.000001824
38498,0.000002124
38499,0.000000691
38500,0.000000130
38501,0.000000240
38502,0.000001202
38503,0.000000561
38504,0.000000852
38505,0.000000150
38506,0.000000732
38507,0.000000621
38508,0.000000361
38509,0.000000190
38510,0.000000601
38511,0.000001192
38512,0.000000992
38513,0.000001232
38514,0.000000731
38515,0.000000561
38516,0.000001293
38517,0.000000841
38518,0.000000380
38519,0.000001362
38520,0.000000401
38521,0.000000481
38522,0.000000972
38523,0.000000351
38524,0.000000591
38525,0.000000241
38526,0.000001162
38527,0.000000130
38528,0.000001883
38529,0.000000130
38530,0.000000350
38531,0.000000181
38532,0.000000741
38533,0.000000351
38534,0.000000391
38535,0.000000691
38536,0.000000791
38537,0.000001012
38538,0.000000421
38539,0.000000491
38540,0.000001072
38541,0.000000712
38542,0.000000230
38543,0.000000752
38544,0.000000391
38545,0.000000310
38546,0.000000360
38547,0.000000151
38548,0.000001222
38549,0.000001904
38550,0.000000411
38551,0.000000351
38552,0.000001342
38553,0.000000321
38554,0.000001864
38555,0.000000551
38556,0.000000812
38557,0.000000581
38558,0.000000411
38559,0.000000341
38560,0.000000340
38561,0.000000592
38562,0.000000521
38563,0.000000871
38564,0.000000581
38565,0.000002004
38566,0.000001202
38567,0.000000421
38568,0.000000551
38569,0.000000191
38570,0.000000541
38571,0.000000541
38572,0.000000110
38573,0.000000461
38574,0.000001093
38575,0.000001923
38576,0.000000291
38577,0.000000591
38578,0.000001904
38579,0.000000591
38580,0.000001163
38581,0.000000581
38582,0.000000150
38583,0.000000932
38584,0.000000661
38585,0.000000811
38586,0.000000842
38587,0.000000521
38588,0.000000902
38589,0.000000531
38590,0.000000541
38591,0.000000151
38592,0.000000430
38593,0.000000661
38594,0.000000551
38595,0.000000712
38596,0.000001492
38597,0.000000471
38598,0.000000751
38599,0.000000772
38600,0.000001022
38601,0.000000651
38602,0.000001904
38603,0.000001443
38604,0.000001062
38605,0.000000832
38606,0.000000701
38607,0.000000952
38608,0.000001433
38609,0.000001002
38610,0.000000160
38611,0.000000632
38612,0.000000591
38613,0.000001623
38614,0.000000812
38615,0.000000371
38616,0.000000120
38617,0.000001072
38618,0.000000261
38619,0.000000561
38620,0.000000401
38621,0.000000391
38622,0.000000671
38623,0.000000411
38624,0.000002094
38625,0.000000381
38626,0.000000130
38627,0.000000371
38628,0.000000371
38629,0.000000712
38630,0.000000360
38631,0.000000351
38632,0.000000291
38633,0.000000561
38634,0.000000882
38635,0.000001683
38636,0.000000381
38637,0.000000922
38638,0.000000130
38639,0.000000361
